item	site	category	subcategory	description
Mastodon Halberd	Dark Souls 2 Wiki	Weapons	Halberds	"
""Halberd of the Primal Knights that defend Drangleic castle.The brutish and might Primal Knights wield this halberd like a feather-light twig, but to the ordinary warrior it is a chore to even hold up, owing to its great weight.Terrible experiments were said to have taken place in a hidden manor in Drangleic. The mastermind presiding over the deeds was thought to be Lord Aldia"".
"
Washing Pole	Dark Souls 2 Wiki	Weapons	Katanas	"
A katana of unknown origin. Crafted with a peculiar yet refined technique. The extremely long blade allows for strikes from great distance, but its construction makes it extremely fragile. 
"
Mail Breaker	Dark Souls 2 Wiki	Weapons	Piercing Swords	"
A slightly stubby thrusting sword. Has a sharp, sturdy blade designed for thrusting. The Mail Breaker has limited reach, but a powerful critical attack. Effective against foes donning thick armor or with naturally hard skin.  Effect: shield piercing (strong attack) 
"
Mytha's Bent Blade	Dark Souls 2 Wiki	Weapons	Daggers	"
 Dagger forged from the soul of Mytha, the Baneful Queen. Coated with a potent poison.  Mytha was the fairest queen in the land, until something unhinged her. Was it the poison found deep within the earth, or the passion that consumed her heart?
"
Witchtree Branch	Dark Souls 2 Wiki	Weapons	Staves	"
Branch of a forest-wandering witchtree. A catalyst for sorceries and hexes.  Now it is used as a weapon, but this was originally a part of a witchtree. 
"
Syan's Halberd	Dark Souls 2 Wiki	Weapons	Halberds	"
""Replica of the halberd of the loyal knight Syan.A meticulously-crafted, distinguished weapon.Sir Syan was widely known as the kingdom'smost loyal knight, and when the Giants invaded,he volunteered to lead the advance party,but was slaughtered most dishonorablyThe King commissioned replicas of Syan'saccoutrements and bestowed them topromising knights, but not long after theydonned the armor did they thoroughly go mad. ""
"
Barbed Club	Dark Souls 2 Wiki	Weapons	Hammers	"
A club forged from the soul of the Flexile Sentry.The spikes covering its length are as vile as the sentry itself.  Long ago, the dungeons overflowed with the accursed, and the king commanded a contorted sentry to deliver those who had no cells to a faraway land, and to make certain they were never heard from again.   Scholar of the First Sin changed to:  A club forged from the soul of the Flexile Sentry.The spikes covering its length are as vile as the sentry itself.  The sentry crammed inmates of the overflowing Bastile onto a rickety ship, and cast them out to the open sea.  The majority of them drowned or starved, but a few hardy survivors made land to the south, and imparted their knowledge of sorcery to the people there.
"
Hand Axe	Dark Souls 2 Wiki	Weapons	Axes	"
A crude hand axe.  More of a tool than a weapon. Its short range necessitates close-range, and therefore perilous, combat. Does a respectable amount of damage, however, considering its relatively light weight. 
"
Red Rust Sword	Dark Souls 2 Wiki	Weapons	Straight Swords	"
Straight sword of warrior Vengarl of Forossa.  This sword is battle-worn and terribly rusted, but remains a deadly weapon owing to its incredible weight.  Legend has it that it was built to test the limits of the strength of Forossa knights, until Vengarl swung it about like a wooden plaything, claiming ownership by demonstration.
"
Large Club	Dark Souls 2 Wiki	Weapons	Great Hammers	"
A large wooden club.  Not an elegant weapon by any means, but a beastly thing with plenty of weight to easily break a shielded defense. 
"
Smelter Sword	Dark Souls 2 Wiki	Weapons	Ultra Greatswords	"
An ultra greatsword forged from the soul of the Smelter Demon. Its blade bears the strength of terrible flames, a latent power unleashed by a strong attack. The earth spouted fire, and a beast arose from the flames. The short-sighted king was incinerated by the creature in one swing, and his castle devoured in a sea of flames.  Effect: special attack (strong attack)
"
Charred Loyce Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	"
A charred greatsword of the Knights of Loyce, its blade burned black by the flame.  These Knights of Loyce lacked all sense of self, and were driven only by the urge to expunge any who might disturb the flame, even former compatriots.  
"
Olenford's Staff	Dark Souls 2 Wiki	Weapons	Staves	"
Staff of Olenford the sorcerer.  A catalyst for sorceries and hexes.  Olenford, revered as the father of sorcery in Melfia, sought knowledge that surpassed mankind's ken, and so ventured into the Undead Crypt, and did away with his humanity.   Scholar of the First Sin added: Some hold the theory that Melfian sorceries and pyromancies originated within the boundaries of Drangleic, in ages past. 
"
Spitfire Spear	Dark Souls 2 Wiki	Weapons	Spears	"
A spear said to have been forged in Aldia.
Contains the power of a great flame, which is unleashed in a strong attack.
The mysterious Lord Aldia secluded himself inside a manor to conduct various experiments.
Those invited to the manor disappeared, replaced over time with malformed beasts that formed its halls.
Effect: special attack (strong attack) 
"
Chaos Rapier	Dark Souls 2 Wiki	Weapons	Piercing Swords	"
Rapier of darkness and chaos.  Navlaan claims to have sealed himself away to prevent tragedy, but could a sorcery truly possess a will of its own? Truth can be elusive, and the tales surrounding him are questionable. Only, it is clear a strange power possess this sword.  Scholar of the First Sin changed to: Rapier of darkness and chaos.  Once, a brilliant young sorcerer cast away his earthly desires, devoting himself entirely to the Dark that bewitched him.  Nebulous, inky and serene, the Dark hold an allure matched only by the fear it strikes in men's hearts. Could it be nature, holding a mirror to mankind? 
"
Drakewing Ultra Greatsword	Dark Souls 2 Wiki	Weapons	Ultra Greatswords	"
A sword decorated with drake wings.
Use strong attack to unleash its latent power.
The blade of this sword is split into two, and is best swung in smashing motions rather than slices.
Drakes are likely descendants of the ancient dragons, and although their strength pales in comparison to the what is described in legend, to mere humans they are still mighty beasts.
Effects: special attack (strong attack)
"
dagger	Dark Souls 2 Wiki	Weapons	Daggers	"
A standard dagger.   Has only modest attack and short reach, but can be jabbed in rapid succession. With a powerful critical attack, this is a potent weapon in the hands of the capable
"
Manikin Claws	Dark Souls 2 Wiki	Weapons	Fist Weapons	"
Claws used by the manikins of Harvest Valley.   The peculiar art of puppetry is a vestige of the two lost lands.  The Queen, entranced by poison, used it to beckon unknowing souls to the defiled valley.
"
Puzzling Stone Sword	Dark Souls 2 Wiki	Weapons	Straight Swords	"
A sword with a segmented blade.When swung its segments separate and the sword strike in a whipping slash.  Crafted with rare magnetic stone of remarkable strength only found within caves of the gutter.""
"
Short Bow	Dark Souls 2 Wiki	Weapons	Bows	"
The type of small bow used by hunters in training. Equip arrows to use.  Equip up to two types of arrows to give yourself immediate options in battle. Use arrows to hit enemies from afar to gain the upper hand by drawing first blood. 
"
Possessed Armor Sword	Dark Souls 2 Wiki	Weapons	Straight Swords	"
Straight sword wielded by possessed armor.  Has a heated blade imbued with fire.  These suits of armor were once decorations, until the black fog ruling the tower seized control of them. 
"
Old Knight Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	"
An old undated greatsword.  Wielded by a warrior from a time so ancient that there exists no record of his endeavors.  Has extremely low durability.  Sometimes, just as a thing falls to pieces, it unleashes its last flash of great power...
"
Giant Stone Axe	Dark Souls 2 Wiki	Weapons	Great Axes	"
Greataxe forged from the Last Giant's soul.  This weapon resembles a primitive stone tool, but is quite powerful owing to its immense size.  King Vendrick disappeared as the war with the Giants reached its ferocious peak, leaving his castle.  Some swear that upon hearing the news, the Queen's face remained as still as her portrait.
"
Scimitar	Dark Souls 2 Wiki	Weapons	Curved Swords	"
A small curved sword with a narrow blade. The rapid slashing of the lightweight scimitar hardly allows the victim to catch a breath. Has a sharp blade, but is rather ineffective against armour and hard skin.
"
Aged Smelter Sword	Dark Souls 2 Wiki	Weapons	Ultra Greatswords	"
Ultra greatsword crafted from the soul of the smelter demon. It's blade is imbued with a great flame. Use the strong attack to unleash its latent power. When the old king acquired the power to grant life to heaps of iron he molded a great array of metallic automatons.  The iron monstrosity itself was perhaps one of the king's puppets.
"
Great Scythe	Dark Souls 2 Wiki	Weapons	Reapers	"
A great scythe used to harvest grain.  Normally used as a farm tool, not a weapon. It feels almost as if there were powers in its giant blade, perhaps drawn from the fears of those hunted by this fearsome thing. 
"
Stone Soldier Spear	Dark Souls 2 Wiki	Weapons	Spears	"
Spear of the castle stone soldiers.  Sir Velstadt could always be found at the King's side, and followed him upon his exit. The knights in his service waited patiently for his return, until they turned to stone.
"
Loyce Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	"
Greatsword of the Knights of Loyce.
The Knights of Loyce were commanded to strike down each malformed terror that arose from chaos, and they would not hesitate even it if were their own king. 
"
Twinblade	Dark Souls 2 Wiki	Weapons	Twinblades	"
A twinblade fashioned from rare geisteel. Designed for high-ranking Drangleic knights, hence the decorative design.Geisteel equipment is of the finest make, but geisteel is so rare that very few of these weapons were actually used in combat.
"
Drakekeeper's Ultra Greatsword	Dark Souls 2 Wiki	Weapons	Ultra Greatswords	"
An extremely sturdy pitch-black greatsword.  Colossal warriors staunchly watch over the shrine, ready to defend its resident, or allow one worth enough to be granted audience.
"
Blue Knight's Halberd	Dark Souls 2 Wiki	Weapons	Halberds	"
""Halberd of Targray, Knight of the Blue. A fitting weapon for a shepherd of lost soulsThose who put faith in an absolute good also believe in the existence of true evil. But to others, the distinction between the two can be quite unclear"".
"
Heavy Crossbow	Dark Souls 2 Wiki	Weapons	Crossbows	"
A large crossbow that deals heavy damage. Equip bolts to use. Unlike bows, a crossbow can be held in one hand. Equip up to two types of bolts to give yourself immediate options in battle.
"
Spotted Whip	Dark Souls 2 Wiki	Weapons	Whips	"
A whip born from the soul of the Demon of Song. Covered with strange spots that betray its poisonous effects.  The Demon's sonorous voice, in stark contrast to its hideous form, is sure intended to lure people close so that it may devour them. 
"
